shortme	for2591_id	species	sex	strain	animal_id	treatment	subproject	groups	mod	repeats	bwc	rgs	tint_mouse	nesting_rat	burrowing_rat	openfield_rat	cort_plasma	cort_fec	cort_fur_hair	food	social_interaction	Sacc_pref	OF_rearing_frequency	Of_immobile_duration	OF_center_time	BWB_WB	BWB_entries_in_BB	BWB_streching	BWB_LT	EPM_stretching	EPM_head_dip	EPM_closed_arms_duration	EPM_open_arms_duration	EPM_open1_3	Adrel_glands	Creatincise	Oxytocin	BDNF	Irwin	Seizures_n	Seizures_duration	Act_d	Act_n	HR_d	HR_n	NN.I_d	NN.I_n	NNx_d	NNx_n	pNNx_d	pNNx_n	RMSSD_d	RMSSD_n	SDNN_d	SDNN_n	MPPF_hippocampus_L	MPPF_hippocampus_R	MPPF_mPFC	MPPF_septum	FDG_mPFC	FDG_septum	FDG_amygdala	FDG_striatum	FDG_hypothalamus	FDG_thalamus	FDG_parietal_cortex	FDG_hippocampus	Init.ADT	Init.SD	total.SD	Mean.SD
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 89	sham	tel	elec_tel_sham	elec	1		0		2	2095.5			2.6124		15.8																			0	0		0.0376	0.0585	317.6992	357.3576	185.6554	162.11	86.7760618	54.8125	5.85573205	3.30674687	3.080831	2.679235	8.955381	8.859399																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	KO 100	SE	tel	elec_tel_SE	elec	1		1		1				1.365		21.5																			4	0		0.0767	0.0863	357.4862	340.6157	169.0754	178.6718	33.6561265	35.0320285	2.21422846	2.55797153	2.856942	2.899302	7.383042	5.778878																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 73	SE	tel	elec_tel_SE	elec	2				2	2286.2			2.478		12.5																			0	0		0.0254	0.0988	320.0374	378.3438	188.3643	159.8031	36.7423729	18.1527778	2.42451492	1.06151285	2.699354	2.082543	7.260931	5.644286																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 75	SE	tel	elec_tel_SE	elec	2				2	516.2			1.9383		28.2																			4	0		0.0286	0.0659																												
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 76	sham	tel	elec_tel_sham	elec	2				2	2086.5			1.449		12.1																			0	0		0.0317	0.0798	308.6667	358.3576	196.7179	169.9045	83.2135593	94.8159722	5.7568383	5.7678441	3.390701	3.33168	7.086302	7.584241																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 77	SE	tel	elec_tel_SE	elec	2				2	22.7			1.6716		22.5																			2	0		0.0303	0.1325	358.4286	422.7812	168.9819	142.6588	35.6394558	44.8541667	2.11638129	2.39428646	2.564474	2.548157	5.985716	5.555905																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 79	SE	tel	elec_tel_SE	elec	2				2	103.8			3.1311		20.7																			1	0		0.0096	0.0378	353.2279	403.4826	171.1004	150.633	28.1559322	33.3888889	1.70175017	1.94248507	2.379186	2.45437	4.856401	5.295079																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 81	SE	tel	elec_tel_SE	elec	2				1	0			3.5721		29.4																			2	0		0.042	0.0594	378.0238	423.8368	160.3362	142.6176	92.0918367	26.8715278	5.33671225	1.44234271	3.036962	2.074001	5.508338	4.234394																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 83	sham	tel	elec_tel_sham	elec	2				2	2026.7			1.7892		12.9																			0	0		0.0371	0.0854																												
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 85	sham	tel	elec_tel_sham	elec	2				2	1670.9			1.4091		18.3																			0	0		0.0564	0.0904	337.6905	401	180.1874	150.9953	86.8673469	125.5520833	5.42359048	6.78039931	3.328669	3.386988	8.091483	8.722218																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 86	SE	tel	elec_tel_SE	elec	2				3	149.4			5.0967		18.4																			1	0		0.0328	0.1044																												
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 87	sham	tel	elec_tel_sham	elec	2				2	1826.7			1.5708		19.7																			0	0		0.0283	0.0555	333.2755	385.9201	182.5987	156.8962	115.3491525	87.1875	7.37943695	4.82840625	3.5	3.023065	9.7	10.793683																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 88	sham	tel	elec_tel_sham	elec	2				2	1607.6			1.449		17.7																			0	0		0.0278	0.0595	339.7891	383.41	178.3896	157.8585	126.7312925	144.3645833	7.7882	7.71576076	3.886495	3.809983	8.097603	9.116809																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 89	sham	tel	elec_tel_sham	elec	2				3	1996.8			0.8883		15.9																			0	0		0.0335	0.0738	319.9082	366.1181	190.4315	166.293	114.2891156	98.4305556	7.68193775	5.95555312	3.813867	3.370251	9.720917	11.042012																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	KO 100	SE	tel	elec_tel_SE	elec	2				3				3.2697		21.6																			4	0		0.0241	0.1185	354.3469	404.9167	170.9664	149.7847	54.2983051	86.3715278	3.34092441	4.98008993	3.067427	3.307649	6.169526	6.422576																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 73	SE	tel	elec_tel_SE	elec	3	16.35	0		3	1588.3	8078.41	1.853	1.8963		16	382	83.24	75	130.64	41.68	22.56	3	2	1.44	3	55	41.24	220.36	104.88	0.02342			831.8322	1.25	0		0.0144	0.051	321.3663	359.9236	187.5357	167.9424	60.8196721	38.8194444	4.01928033	2.34048507	2.988693	2.546768	7.675564	7.36394																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 75	SE	tel	elec_tel_SE	elec	3	38.33	0.0625		3	0	5796.04	2.731	6.5121		24.5	167	85.84	16	213.56	61.64	24.44	2	1	18.28	0					0.05623			693.2109	3.25	8	424	0.0388	0.0712																												
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 76	sham	tel	elec_tel_sham	elec	3	13.42	0		3	860.6	5253.07	35.568	0.735		14.6	516	93.32	31	245.88	56.2	82.56	8	8	0.32	8	28	73.32	131.6	64.44	0.02367			608.4611	0	0		0.041	0.0646	319.6872	371.0035	190.6586	164.3063	106.1229508	80.5520833	7.25076967	4.72926146	3.610175	3.09008	7.438341	6.848318																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 77	SE	tel	elec_tel_SE	elec	3	30.71	0.125		2	38.2	6302.04	1.393	4.9182		20	111	84.22	26	136.68	48.68	34.12	2	2	15.16	9	17	116.24	119.24	41.6	0.02087			604.8814	3.5	1	95	0.0294	0.1006	333.5823	410.059	181.0972	147.8484	122.7405858	68.7743056	7.99331674	3.78406701	3.824903	2.908055	8.165843	6.97115																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 79	SE	tel	elec_tel_SE	elec	3	26.73	0		2	0	5988.67	26.415	6.4848		20.9	111	73.73	34	141.48	114.6	60.2	4	0	16.48	1	35	41.64	199.64	104.12	0.06703			743.9931	6.25	37	2180	0.014	0.0272	366.8148	378.0556	165.1315	160.3377	38.2868852	33.4375	2.23158525	1.92546667	2.419073	2.40014	5.268718	6.032234																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 81	SE	tel	elec_tel_SE	elec	3	64.18	0		1	0	5581.53	12.648	6.1236		23.6	167	86.42	41	212.68	257.76	163.72	5	3	99.6	2	42	71.16	170.08	77.72	0.0635			536.6163	4	3	279	0.0944	0.1031																												
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 83	sham	tel	elec_tel_sham	elec	3	7.49	0		2	1646.2	5712.11	8.782	0.9114		15.2	516	89	24	191.84	38.08	99.32	8	4	1.92	2	26	77.36	150.16	52.32	0.05561			428.9534	0	0		0.0282	0.0608																												
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 85	sham	tel	elec_tel_sham	elec	3	10.76	0		2	1773.4	6848.95	15.55	1.4217		16.9	416	94.48	60	169.64	53.8	119.52	7	7	5.6	3	42	52.84	173.56	84.68	0.05666			699.5528	0	0		0.0225	0.0583	335.7597	395	180.1418	153.5305	123	144.5798611	7.88002596	8	4	3.498651	7.236425	7.194168																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 86	SE	tel	elec_tel_SE	elec	3	36.08	0		2	0	6302.95	22.054	3.0072		22.4	67	91.36	53	130	148.16	61.16	5	6	14.96	0	34	102	130.12	56.36	0.04515			512.9008	2.25	2	223	0.0264	0.0628																												
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 87	sham	tel	elec_tel_sham	elec	3	12.13	0		3	1614.6	9215.85	8.033	1.7388		15	414	93.56	63	82.6	79.96	109	9	4	5.56	2	18	113.64	120.96	42	0.03999			1140.3674	0	0		0.021	0.0386	337.5473	390.1979	179.2	155.1149	65.2213115	57.1111111	4.11422008	3.09958056	3.07052	2.732236	8.6	9.446777																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 88	sham	tel	elec_tel_sham	elec	3	9.52	0		2	1439.2	6178.79	25.565	2.5221		15.4	416	92.8	48	154.92	46.28	76.76	5	7	16.24	11	19	91.48	97.6	27.96	0.0608			906.0881	0	0		0.0423	0.0514	340.903	384.92	178.2353	157.743	148.3682008	141.9027778	9.19001715	7.52263681	3.988028	3.681468	8.262542	8.749629																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	IS 89	sham	tel	elec_tel_sham	elec	3	6.68	0		2	1468.8	6685.39	18.89	3.5007		14.7	414	92.93	55	126.4	90.16	128.96	8	3	6.52	3	22	72.08	147.12	70.8	0.04808			927.1805	0	0		0.0268	0.0455	322.5527	355.1736	188.0862	171.3253	65.5564854	57.9722222	4.29439874	3.55266875	2.888818	2.848266	8.270185	9.201644																
PostSE_electrical_telemetry	P11	rat	female	Sprague Dawley	KO 100	SE	tel	elec_tel_SE	elec	3	44.62	0.0625		2		5895.74	27.652	1.932		21.1	67	75.69	18	191.48	214.56	121.04	7	0	35.28	0	48	24.08	207.52	114.64	0.06993			429.9057	3.75	7	286	0.0626	0.0772	350.6049	395.6597	173.3371	154.8386	111.1516393	116.6840278	7.14713074	6.97862153	3.641171	3.571745	6.930222	6.659691																
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 22	ive	pet	elec_pet_ive	elec	-1				3	1545																									0																															
